date,spy_tlt_ratio,spy_tlt_ma50,spy_tlt_signal,xlf_xlu_ratio,iwm_spy_ratio,copper_gold_ratio
2022-08-10,3.9054268853349448,3.7301682258952216,Risk-On,0.9610433024037145,0.466124493559383,0.0020358097487483476
2022-08-11,3.9986319394126304,3.7328790512272656,Risk-On,0.9725599137853453,0.46786390048201215,0.0020732525580490495
2022-08-12,4.02550311869451,3.7366645397117613,Risk-On,0.9720016395331603,0.46947142777663725,0.002043811947155214
2022-08-15,4.045592170303009,3.739431033355933,Risk-On,0.9636889213233799,0.4692016153180419,0.002037161726039179
2022-08-16,4.036731858575606,3.7431372074620692,Risk-On,0.9679844125422115,0.46809812476058316,0.002050812080916813
2022-08-17,4.050355597607901,3.745429581749997,Risk-On,0.9647353694413625,0.46351610073002025,0.0020439697493540043
2022-08-18,4.056116868604783,3.7479312024114084,Risk-On,0.9622154043654674,0.46523676754305016,0.0020774226680280107
2022-08-19,4.067101563064644,3.7508120471228907,Risk-On,0.9435480988794912,0.4614509642768358,0.0021077478272814717
2022-08-22,3.995847033697769,3.7543880972215025,Risk-On,0.9355290829996254,0.461555324164999,0.0021167820300197933
2022-08-23,4.00823827398121,3.7599629309951963,Risk-On,0.9373242261939465,0.4634268735510138,0.0021207349761816845
2022-08-24,4.050713804250291,3.7668946881049874,Risk-On,0.939320052010495,0.4654804067146013,0.0020943471491749743
2022-08-25,4.0514391190074335,3.7731206627172975,Risk-On,0.9480331882162483,0.46613309719786333,0.0021109973857787977
2022-08-26,3.8850180903383467,3.7763413194636093,Risk-On,0.9340026735922532,0.46661240429452056,0.002137837671575026
2022-08-29,3.891524858196689,3.782724331229687,Risk-On,0.9245461160496773,0.46539337029748773,0.002088275908248547
2022-08-30,3.8392638685572194,3.788138100845883,Risk-On,0.9332158988656362,0.46397476127085985,0.002057219229772576
2022-08-31,3.8468304779747853,3.7906447859625576,Risk-On,0.9323147536788813,0.4646957832701949,0.0020542386672937666
2022-09-01,3.9308681531630585,3.796955624111064,Risk-On,0.9218672191880692,0.4581933393409138,0.0020125545486427464
2022-09-02,3.8675409906464973,3.8018860419336953,Risk-On,0.9245677994435058,0.4594787936720574,0.002001111164969334
2022-09-06,3.950805253228873,3.8051303371408625,Risk-On,0.9199756875516563,0.4566603240238701,0.0020401082399918533
2022-09-07,3.95916422053125,3.8081819305971645,Risk-On,0.9097379483317479,0.45836271505548826,0.002004314035966583
2022-09-08,4.026342877187796,3.814478578437267,Risk-On,0.9265000891411531,0.45918539884384374,0.0020702576190582203
2022-09-09,4.079832606149283,3.8230453245141405,Risk-On,0.9311896324834978,0.461243130198254,0.0020865867565141036
2022-09-12,4.157845967425781,3.8343962460881174,Risk-On,0.9298849827516523,0.461866260427097,0.002097968876211052
2022-09-13,3.96781883020908,3.8419245852882584,Risk-On,0.9197449221069964,0.4639724444511065,0.0021002933077099036
2022-09-14,3.969319690445885,3.8499083465471937,Risk-On,0.9095708366312312,0.46400929753625514,0.002089890975569892
2022-09-15,3.926799282594933,3.855577018426094,Risk-On,0.9358981248198625,0.4659261334560491,0.002115707886402486
2022-09-16,3.9295970365679995,3.859553668810401,Risk-On,0.930968948707478,0.4626836627446348,0.0021301670232284106
2022-09-19,3.950845703413508,3.863181675160878,Risk-On,0.9290802802713592,0.4630476931874884,0.002135097821277101
2022-09-20,3.9448263934354943,3.868813906985301,Risk-On,0.9289000413698147,0.4620410621791667,0.0021377358568755883
2022-09-21,3.812148887405327,3.8728698166444757,Risk-Off,0.922234361301208,0.4630607656198687,0.0021098162534137484
2022-09-22,3.8792361756546385,3.879460606688663,Risk-Off,0.9099622529446572,0.4564633263218324,0.0020939071142430654
2022-09-23,3.7987233412746537,3.884031005801386,Risk-Off,0.9060243960523033,0.45319023179630236,0.0020491703125275905
2022-09-26,3.834421551451832,3.888358458603307,Risk-Off,0.9137555403041696,0.4514511392206483,0.0020412122391746355
2022-09-27,3.928063538852043,3.8944006797226027,Risk-On,0.9254623259843752,0.45415037548847204,0.0020427860416604446
2022-09-28,3.875592161336756,3.8970301012251993,Risk-Off,0.9336749542040239,0.45947324994349226,0.002036858539962919
2022-09-29,3.814377306872795,3.898155252702008,Risk-Off,0.9604460583126553,0.45875494881626205,0.002074163435164582
2022-09-30,3.804512197711204,3.8996071561904024,Risk-Off,0.9704092401723639,0.462566482979509,0.0020705003980465812
2022-10-03,3.843878894237192,3.9037614466332378,Risk-Off,0.9682413418840524,0.4626100742516204,0.002042648647183849
2022-10-04,3.974087795102676,3.909712060549241,Risk-On,0.9834080641410391,0.46649117048457706,0.0020440415649118525
2022-10-05,4.003110447023919,3.917168756558591,Risk-On,0.9979798923811939,0.4641260513114233,0.002064099554877395
2022-10-06,3.983958414512431,3.9219362714061416,Risk-On,1.0175353673382643,0.4663330996615248,0.0020301454716134633
2022-10-07,3.910797863004779,3.9249000361661337,Risk-Off,1.0144491824258974,0.46560327097689314,0.0020067626607659914
2022-10-10,3.9422227573195685,3.9271871950018173,Risk-On,1.008112400208662,0.4665699769346089,0.0020713128598852056
2022-10-11,3.899996470938176,3.930651621917802,Risk-Off,0.998923693365336,0.4696836509922748,0.0020718413217236734
2022-10-12,3.86815275318824,3.9323702898044393,Risk-Off,1.0309644354768828,0.4699454957152843,0.002062204315864726
2022-10-13,4.0085849076624624,3.936903959498201,Risk-On,1.047293467033671,0.4691949438871025,0.0020763472882573478
2022-10-14,3.949820797368055,3.940288095580897,Risk-On,1.0447717004157022,0.4672789339685731,0.002101784804818361
2022-10-17,4.0711455133454475,3.9443859263346663,Risk-On,1.0491067407765209,0.4701013880385207,0.0020853952247836035
2022-10-18,4.109344564024403,3.950564380862545,Risk-On,1.0467994511591716,0.4701487381209818,0.002065797514305323
2022-10-19,4.1558861362478625,3.9576801001427135,Risk-On,1.043185463019503,0.46545711263692063,0.0020648234084637666
2022-10-20,4.192701890785343,3.963425600251722,Risk-On,1.0530251593684494,0.46341647448278367,0.0021161392395617836
2022-10-21,4.373412634639634,3.9709212141562613,Risk-On,1.0646562770400123,0.46224492734778294,0.002133858268871804
2022-10-24,4.463818353678024,3.9796875188559317,Risk-On,1.0699211144199305,0.45861378780826845,0.0021104507541471846
2022-10-25,4.40680719445357,3.986911819338943,Risk-On,1.0614310286974757,0.4637160292966918,0.002087669354735668
2022-10-26,4.311488466737954,3.99240695150219,Risk-On,1.0644940758567911,0.4695439928683454,0.002181189851118968
2022-10-27,4.244027097379761,3.9962803814976273,Risk-On,1.0646740552654228,0.47217022770256256,0.002183115596048544
2022-10-28,4.375067095913126,4.002659386043794,Risk-On,1.0620269876451047,0.47167924780129383,0.002113930307220218
2022-10-31,4.374647537515393,4.008810305532808,Risk-On,1.065461435538496,0.4755520490404163,0.0020866189984895486
2022-11-01,4.315178866146853,4.015196942181791,Risk-On,1.0641403108973486,0.4782935489486984,0.0021334346666886813
2022-11-02,4.22522153820659,4.019536607466298,Risk-On,1.0609963424339661,0.47433065111673,0.002130096726140805
2022-11-03,4.2044074074341795,4.022610479529976,Risk-On,1.045705427878502,0.4760523379705424,0.0021240705153883002
2022-11-04,4.337798953097254,4.028337676211772,Risk-On,1.0583536093002175,0.47563304185929844,0.0022209267267019046
2022-11-07,4.423423205993722,4.03910577852488,Risk-On,1.0897564093616743,0.4732622343051342,0.0021649268787724205
2022-11-08,4.3991833013855155,4.049258947388656,Risk-On,1.0885115519108253,0.4709059554899512,0.0021643011157676615
2022-11-09,4.294433813793212,4.058362346293376,Risk-On,1.0786489120560754,0.46761061541041216,0.0021878837227255724
2022-11-10,4.36258642922762,4.068677465318433,Risk-On,1.0820884098578496,0.47053814782702147,0.002168771009494187
2022-11-11,4.421009689367241,4.078480296042517,Risk-On,1.1032464590295104,0.46984875056291675,0.0022372593291078526
2022-11-14,4.3941757254384575,4.089012990738356,Risk-On,1.1006560015989701,0.4685808515271823,0.0021735453722026153
2022-11-15,4.361089330101464,4.097218672275807,Risk-On,1.0911428562392436,0.47150659511124765,0.00216456186983732
2022-11-16,4.235202376094165,4.102739435387066,Risk-On,1.0762555017966098,0.4667711085518145,0.0021364918820143955
2022-11-17,4.267272652267518,4.107558030888661,Risk-On,1.089510943846342,0.46385833497622947,0.0020953543793433994
2022-11-18,4.316332484197541,4.112288028449625,Risk-On,1.0757013565596945,0.46474684044825393,0.0020731776464796695
2022-11-21,4.28258697512697,4.1147828486036495,Risk-On,1.074210532734901,0.46400541016058805,0.0020556578869319357
2022-11-22,4.279485677547178,4.1210161855504115,Risk-On,1.0759309089726161,0.46272935862130016,0.002079330348183032
2022-11-23,4.232628478600129,4.126282361313496,Risk-On,1.0684858996804327,0.46102659547825514,0.002073184718976641
2022-11-25,4.2460737376708035,4.132667850415014,Risk-On,1.0658524436974175,0.46210087972513275,0.0020683852109084334
2022-11-28,4.166576993652628,4.137407449556706,Risk-On,1.0584438403048266,0.4601306206017209,0.0020748808389926157
2022-11-29,4.208771642929301,4.1425659683470215,Risk-On,1.072651173267311,0.46226544891470484,0.00207618397606545
2022-11-30,4.309657073053183,4.1498625819393755,Risk-On,1.0644034472008617,0.46043542100504675,0.002136025232138093
2022-12-01,4.173169521883178,4.157082994628933,Risk-On,1.0591375578301199,0.4597661622839449,0.002117594771517528
2022-12-02,4.116587039988862,4.161830011915617,Risk-Off,1.059195475256377,0.4629808710477337,0.0021426582756724046
2022-12-05,4.099959897188893,4.167854743033902,Risk-Off,1.0388093447008189,0.45847522026611914,0.002144109961381813
2022-12-06,3.9894758275589712,4.170955828556045,Risk-Off,1.0232442959505614,0.45805816375599,0.002154241772052033
2022-12-07,3.891006135211379,4.170214680483231,Risk-Off,1.0238733195198912,0.4574882840609934,0.0021593391110802927
2022-12-08,3.9322644002360496,4.1713481252612175,Risk-Off,1.0181409895688334,0.45721892873404574,0.002169452778068768
2022-12-09,4.007133172787389,4.17520324257951,Risk-Off,1.0207983910804426,0.45500514953937976,0.0021556086870295962
2022-12-12,4.051949170955206,4.180151982044389,Risk-Off,1.0112682818809855,0.4538117963857017,0.0021333895316119947
2022-12-13,4.043576408982241,4.18414593233929,Risk-Off,1.0107998234773705,0.4541328944348207,0.0021167097958715753
2022-12-14,4.000636685326104,4.184676910143759,Risk-Off,0.9993594165018819,0.4540565141580051,0.0021438450899031814
2022-12-15,3.8876059441113267,4.182366820085507,Risk-Off,0.9917664353657882,0.4537923569890403,0.0021173757116990646
2022-12-16,3.885107868458817,4.180389809164435,Risk-Off,1.0012087566400083,0.4557896058678041,0.002101396581980103
2022-12-19,3.9180057311148277,4.180533966526636,Risk-Off,1.002505087435644,0.45346596655865634,0.002116126920454839
2022-12-20,3.994294070788778,4.18157539279602,Risk-Off,1.0064181294197838,0.4552421797432468,0.0020912494322594477
2022-12-21,4.043854717847401,4.184452557734205,Risk-Off,1.0079832527623287,0.4562651244147509,0.002095930361312726
2022-12-22,3.986931647559753,4.186828135621635,Risk-Off,1.0052257623252585,0.4568162675058565,0.0020993284226531214
2022-12-23,4.069527776948319,4.188046993007352,Risk-Off,1.0006187276981053,0.45627050016569687,0.002117601159083397
2022-12-27,4.135245115874179,4.191755479377474,Risk-Off,0.994155286180378,0.4550036504403877,0.0021123538711180223
2022-12-28,4.1080558894012285,4.192493686898589,Risk-Off,1.0001727287676507,0.45357469406580203,0.0021195862411739737
2022-12-29,4.135064727866329,4.193008090175429,Risk-Off,1.0068064000165498,0.45684163585344745,0.002100027534587595
2022-12-30,4.170568995224869,4.193301747354968,Risk-Off,1.013849485845166,0.4567645913221115,0.002091278855102931
2023-01-03,4.075239736076919,4.1909525042608,Risk-Off,1.0174067371194275,0.45617010290069876,0.0020470729642766
2023-01-04,4.051199184931283,4.184508235266633,Risk-Off,1.0244120154148963,0.4583142992389616,0.002018296603641369
2023-01-05,3.988287444221306,4.174997617077498,Risk-Off,1.0392710411187662,0.4586410217980881,0.0020808807371897695
2023-01-06,4.006048384123516,4.166982440870897,Risk-Off,1.0414441636098457,0.45842717172650915,0.0020966098371979986
2023-01-09,3.982574223600915,4.160404156008156,Risk-Off,1.0306495458288294,0.45946203117564216,0.00214583219736411
2023-01-10,4.077993742024537,4.157083488901052,Risk-Off,1.0362074586232066,0.46300827341597156,0.002173007034256194
2023-01-11,4.063533735417714,4.150852821691144,Risk-Off,1.0374375819762516,0.4629245625214765,0.0022162061569060013
2023-01-12,3.9996078357989937,4.1433520276568165,Risk-Off,1.0465820362259797,0.46899327721145834,0.0022083882196255833
2023-01-13,4.0531124142429915,4.138110698618739,Risk-Off,1.058307778112063,0.4702478814752639,0.0021932339071000645
2023-01-17,4.072007320949588,4.135046414273599,Risk-Off,1.052751898909323,0.47053176509950234,0.0022100462775274258
2023-01-18,3.912902874973019,4.129216323624376,Risk-Off,1.05850437674281,0.4703513992929618,0.0022203842864761494
2023-01-19,3.9088871530847533,4.120638087624126,Risk-Off,1.0568200689307228,0.46926359405806656,0.0021988970854878967
2023-01-20,4.04731799970399,4.113115983498331,Risk-Off,1.0671646611554209,0.46827351082887014,0.0022054089578785823
2023-01-23,4.115256665403817,4.107437450778697,Risk-On,1.0792303291814893,0.468447921575632,0.0022074621144794167
2023-01-24,4.052560036102635,4.102599975224885,Risk-Off,1.0744040241965322,0.46794994398212186,0.002195304842102346
2023-01-25,4.044272848813087,4.096233703616594,Risk-Off,1.097635808955992,0.4690758662428196,0.0021842158859310375
2023-01-26,4.107829801280814,4.089970105854866,Risk-On,1.0997357789928996,0.4667242392903351,0.002211912421526114
2023-01-27,4.127686378281664,4.084640318911731,Risk-On,1.0997357789928996,0.46817303810309435,0.0021901897908240416
2023-01-30,4.090846821415727,4.079235468738016,Risk-On,1.0992215593005874,0.4675193874567773,0.002186020979061155
2023-01-31,4.11807404671137,4.07689290215036,Risk-On,1.105929822521894,0.4719345515732753,0.0021915003313675973
2023-02-01,4.112404240838353,4.073795533921777,Risk-On,1.1040121543509733,0.47431231308466465,0.0021324826003268128
2023-02-02,4.1668766549571545,4.070806417336969,Risk-On,1.1046377328006718,0.47671317751985504,0.002136408578173602
2023-02-03,4.185179218116079,4.068858262196751,Risk-On,1.1260692604495308,0.4786033144533086,0.0021810081855878926
2023-02-06,4.190627311178376,4.0670810948693745,Risk-On,1.1162281332629467,0.47457915444340554,0.002166702417956411
2023-02-07,4.279783716175381,4.06802419962088,Risk-On,1.1295392314064632,0.4719273177328916,0.0021843779075424808
2023-02-08,4.212935169768648,4.067361428262837,Risk-On,1.1420063394566353,0.4701673944360701,0.0021537764429593086
2023-02-09,4.216355643283788,4.06835700125546,Risk-On,1.1449250514337461,0.46741279456069895,0.0021999251573629097
2023-02-10,4.274020510910554,4.069661978615085,Risk-On,1.1263087580369056,0.46725751043609426,0.0021620678800827625
2023-02-13,4.288109657947935,4.06923103031298,Risk-On,1.1324155839912964,0.46739343836814734,0.002206922533240743
2023-02-14,4.296026454441918,4.0716881689641555,Risk-On,1.131094830080759,0.46739008506312146,0.002216828550978643
2023-02-15,4.3505462976099825,4.076367354116577,Risk-On,1.1250295882461976,0.470596249189983,0.0022091375824034526
2023-02-16,4.352308233534682,4.081414320843494,Risk-On,1.1222501970297472,0.4726021703836464,0.00226140074051682
2023-02-17,4.307933709186462,4.087783478476044,Risk-On,1.1105926295526507,0.4750894885392541,0.002235383497621506
2023-02-21,4.305194059088897,4.096067236953593,Risk-On,1.1084216117752204,0.4705066482070043,0.0023101472620487996
2023-02-22,4.260220227435545,4.102626353497583,Risk-On,1.1114775677776103,0.47243794763376934,0.002293940975155893
2023-02-23,4.241433935035279,4.107312368742541,Risk-On,1.1182616449413536,0.47328884042019015,0.0022403740122242206
2023-02-24,4.251397762303411,4.111301340569505,Risk-On,1.1188666260629432,0.47392565535367825,0.0021865324065357015
2023-02-27,4.254079841789458,4.1155114092256495,Risk-On,1.126161065197452,0.47397943565590506,0.002206384053122689
2023-02-28,4.2191889269417,4.1198824540579615,Risk-On,1.1485093740646,0.4757630616105573,0.002240417624098865
2023-03-01,4.248648038204235,4.12710329593982,Risk-On,1.1638091118809895,0.4782041938217831,0.0022680526375345265
2023-03-02,4.319996938547548,4.135801077341594,Risk-On,1.1367367163973603,0.47564704847702177,0.0022274339299843036
2023-03-03,4.285461087652175,4.143150184472341,Risk-On,1.1353570315892976,0.4746579658163751,0.0022070683424969205
2023-03-06,4.321940417808931,4.1497031114127445,Risk-On,1.1308410128468114,0.4673939704859314,0.0022190053859173046
2023-03-07,4.229751066877912,4.153421038393354,Risk-On,1.1199823214652944,0.4691610749329255,0.0021977506869946027
2023-03-08,4.232492958042989,4.158332264603019,Risk-On,1.1073771633037044,0.46862280129733225,0.0022295471950225317
2023-03-09,4.144228591627572,4.1598262808966044,Risk-Off,1.071001064892617,0.4641522089938199,0.002216421579168598
2023-03-10,3.9482716115547456,4.156086810810216,Risk-Off,1.068335068564297,0.4573703885968718,0.0021726636958301513
2023-03-13,3.9337019815306458,4.152599732652804,Risk-Off,1.0106283216702938,0.4505619171625809,0.0021287336263140105
2023-03-14,4.065570691656679,4.151209851928611,Risk-Off,1.0176970615449352,0.4514447033164103,0.002103924067230249
2023-03-15,3.963603642189435,4.147070544867902,Risk-Off,0.9773025502479624,0.4467969664231984,0.0020017128408722916
2023-03-16,4.064945475597799,4.14686465965832,Risk-Off,0.9893432751556333,0.44508717103180373,0.0020247524513932426
2023-03-17,3.9580102417802236,4.1450008807952985,Risk-Off,0.9668021108047568,0.4381971308591187,0.001986749910428788
2023-03-20,4.0315342924501225,4.145865817759875,Risk-Off,0.9699722634095361,0.43965093950053363,0.0020086399580081073
2023-03-21,4.119870685677843,4.1481422637909615,Risk-Off,1.0150077916715268,0.4419589589188018,0.002073529334998352
2023-03-22,3.9963556699776475,4.148417892718496,Risk-Off,1.0113795858100985,0.43687161783072065,0.002089839706142755
2023-03-23,4.007159725672784,4.147001212391461,Risk-Off,1.0149849963590991,0.4337599522379454,0.0020794461866344705
2023-03-24,4.016468441078308,4.146059906504673,Risk-Off,0.9836025716706339,0.4348301150392909,0.0020692700090063887
2023-03-27,4.120779133801813,4.148483332464729,Risk-Off,0.9960374631126514,0.43884418422857874,0.0021022842478842616
2023-03-28,4.104056043174998,4.149502205043369,Risk-Off,0.9930028966536953,0.4391983905292898,0.0020847697919581265
2023-03-29,4.172088938568607,4.15150383739575,Risk-On,0.9930894493871228,0.4378229098216909,0.002092975851796047
2023-03-30,4.177296055489695,4.1567917010060835,Risk-On,0.9866319953505172,0.43467874446887145,0.002065596009226131
2023-03-31,4.173650728193022,4.162086972508249,Risk-On,0.9902705074384807,0.4365160676884246,0.0020845605977117985
2023-04-03,4.16994220515761,4.164539456617321,Risk-On,0.9989065867309216,0.43505404726495966,0.0020462221722270016
2023-04-04,4.126292108639231,4.164760165482029,Risk-Off,0.9846234033324185,0.42980919492070757,0.0019698843338940043
2023-04-05,4.072906878913932,4.1651671023382555,Risk-Off,0.9585634328145858,0.42671055594377544,0.0019783264180518244
2023-04-06,4.078246313000855,4.165846571622011,Risk-Off,0.9554190837406074,0.4256888265891245,0.0020010934808058862
2023-04-10,4.1493377656362185,4.166676730909119,Risk-Off,0.9594338665595057,0.4298011263612386,0.0020041727785056213
2023-04-11,4.1419195701712805,4.166961394746911,Risk-Off,0.9669802264166765,0.4330840329388371,0.0020074320606391326
2023-04-12,4.129281987568098,4.167730098069959,Risk-Off,0.9658568982901653,0.4316652347308949,0.0020311799623942825
2023-04-13,4.217271146108376,4.169714040057899,Risk-On,0.9743969302232321,0.43165149997043634,0.0020202811805382385
2023-04-14,4.24580367926292,4.17238202882639,Risk-On,0.9951142342804593,0.42867695388495053,0.0020514934454422752
2023-04-17,4.312337201334489,4.175291239753936,Risk-On,1.0010927454840621,0.43263758493047866,0.0020389128895283845
2023-04-18,4.299827966026573,4.177584214712146,Risk-On,1.0093484301471054,0.4305176977524968,0.0020372122649558173
2023-04-19,4.303230674334133,4.179836281975261,Risk-On,1.0040461991502623,0.4311467447645703,0.0020408982189034255
2023-04-20,4.243469355553584,4.179109994762826,Risk-On,1.001332412436982,0.43127496838914686,0.002003387071567461
2023-04-21,4.270766076973389,4.18026661290692,Risk-On,0.994862038403458,0.4314990421485336,0.002010608749216209
2023-04-24,4.234256542735486,4.180624630895955,Risk-On,0.9875019362603853,0.4307580787204346,0.0019873310126104137
2023-04-25,4.106656176000121,4.177277344197746,Risk-Off,0.971489128972819,0.42690161275562555,0.001928786337076721
