date,gold_close,copper_close
2022-08-24,1747.800048828125,3.6605000495910645
2022-08-25,1757.699951171875,3.7105000019073486
2022-08-26,1736.0999755859375,3.7114999294281006
2022-08-29,1736.5999755859375,3.626499891281128
2022-08-30,1723.199951171875,3.5450000762939453
2022-08-31,1712.800048828125,3.5185000896453857
2022-09-01,1696.5999755859375,3.4144999980926514
2022-09-02,1709.800048828125,3.4214999675750732
2022-09-06,1700.4000244140625,3.4690001010894775
2022-09-07,1715.300048828125,3.437999963760376
2022-09-08,1708.0,3.5360000133514404
2022-09-09,1716.199951171875,3.5810000896453857
2022-09-12,1728.0999755859375,3.625499963760376
2022-09-13,1705.0,3.5810000896453857
2022-09-14,1696.5,3.5455000400543213
2022-09-15,1665.4000244140625,3.5234999656677246
2022-09-16,1671.699951171875,3.561000108718872
2022-09-19,1666.199951171875,3.557499885559082
2022-09-20,1659.699951171875,3.5480000972747803
2022-09-21,1664.5999755859375,3.51200008392334
2022-09-22,1670.800048828125,3.498500108718872
2022-09-23,1645.300048828125,3.371500015258789
2022-09-26,1623.300048828125,3.313499927520752
2022-09-27,1626.699951171875,3.322999954223633
2022-09-28,1660.4000244140625,3.381999969482422
2022-09-29,1658.5,3.440000057220459
2022-09-30,1662.4000244140625,3.441999912261963
2022-10-03,1692.9000244140625,3.4579999446868896
2022-10-04,1721.0999755859375,3.5179998874664307
2022-10-05,1711.4000244140625,3.5325000286102295
2022-10-06,1711.699951171875,3.4749999046325684
2022-10-07,1700.5,3.4124999046325684
2022-10-10,1667.300048828125,3.4535000324249268
2022-10-11,1678.699951171875,3.4779999256134033
2022-10-12,1670.300048828125,3.444499969482422
2022-10-13,1670.0,3.4674999713897705
2022-10-14,1641.699951171875,3.450500011444092
2022-10-17,1657.0,3.4554998874664307
2022-10-18,1649.0,3.4065001010894775
2022-10-19,1627.5,3.3605000972747803
2022-10-20,1630.800048828125,3.4509999752044678
2022-10-21,1651.0,3.5230000019073486
2022-10-24,1648.699951171875,3.4795000553131104
2022-10-25,1652.800048828125,3.450500011444092
2022-10-26,1664.0,3.629499912261963
2022-10-27,1660.699951171875,3.625499963760376
2022-10-28,1639.5999755859375,3.4660000801086426
2022-10-31,1635.9000244140625,3.4135000705718994
2022-11-01,1645.0,3.509500026702881
2022-11-02,1645.699951171875,3.505500078201294
2022-11-03,1627.300048828125,3.4565000534057617
2022-11-04,1672.5,3.7144999504089355
2022-11-07,1676.5,3.629499912261963
2022-11-08,1712.0999755859375,3.7054998874664307
2022-11-09,1710.0999755859375,3.741499900817871
2022-11-10,1750.300048828125,3.7960000038146973
2022-11-11,1766.0,3.9509999752044678
2022-11-14,1773.5999755859375,3.8550000190734863
2022-11-15,1773.800048828125,3.8394999504089355
2022-11-16,1773.0,3.7880001068115234
2022-11-17,1760.800048828125,3.689500093460083
2022-11-18,1751.9000244140625,3.631999969482422
2022-11-21,1737.4000244140625,3.571500062942505
2022-11-22,1738.300048828125,3.614500045776367
2022-11-23,1744.9000244140625,3.617500066757202
2022-11-25,1753.300048828125,3.626499891281128
2022-11-28,1740.0999755859375,3.6105000972747803
2022-11-29,1748.4000244140625,3.630000114440918
2022-11-30,1746.0,3.7295000553131104
2022-12-01,1801.0999755859375,3.813999891281128
2022-12-02,1795.9000244140625,3.8480000495910645
2022-12-05,1767.4000244140625,3.7894999980926514
2022-12-06,1769.300048828125,3.811500072479248
2022-12-07,1785.5,3.8554999828338623
2022-12-08,1788.699951171875,3.880500078201294
2022-12-09,1798.0999755859375,3.875999927520752
2022-12-12,1780.5,3.7985000610351562
2022-12-13,1813.9000244140625,3.8394999504089355
2022-12-14,1807.5,3.875
2022-12-15,1777.199951171875,3.763000011444092
2022-12-16,1790.0,3.7614998817443848
2022-12-19,1787.699951171875,3.7829999923706055
2022-12-20,1815.9000244140625,3.797499895095825
2022-12-21,1815.9000244140625,3.805999994277954
2022-12-22,1787.0,3.751499891281128
2022-12-23,1795.9000244140625,3.802999973297119
2022-12-27,1814.800048828125,3.8334999084472656
2022-12-28,1807.9000244140625,3.8320000171661377
2022-12-29,1819.5,3.821000099182129
2022-12-30,1819.699951171875,3.805500030517578
2023-01-03,1839.699951171875,3.7660000324249268
2023-01-04,1852.800048828125,3.739500045776367
2023-01-05,1834.800048828125,3.818000078201294
2023-01-06,1864.199951171875,3.9084999561309814
2023-01-09,1872.699951171875,4.018499851226807
2023-01-10,1871.5999755859375,4.066999912261963
2023-01-11,1874.5999755859375,4.1545000076293945
2023-01-12,1895.5,4.185999870300293
2023-01-13,1918.4000244140625,4.207499980926514
2023-01-17,1907.199951171875,4.215000152587891
2023-01-18,1904.4000244140625,4.228499889373779
2023-01-19,1922.0999755859375,4.226500034332275
2023-01-20,1926.4000244140625,4.248499870300293
2023-01-23,1927.0999755859375,4.254000186920166
2023-01-24,1933.9000244140625,4.245500087738037
2023-01-25,1941.199951171875,4.239999771118164
2023-01-26,1929.0999755859375,4.267000198364258
2023-01-27,1928.5999755859375,4.223999977111816
2023-01-30,1922.9000244140625,4.203499794006348
2023-01-31,1929.5,4.228499889373779
2023-02-01,1927.800048828125,4.111000061035156
2023-02-02,1916.300048828125,4.093999862670898
2023-02-03,1862.9000244140625,4.063000202178955
2023-02-06,1866.199951171875,4.043499946594238
2023-02-07,1871.699951171875,4.088500022888184
2023-02-08,1877.4000244140625,4.043499946594238
2023-02-09,1866.199951171875,4.105500221252441
2023-02-10,1862.800048828125,4.027500152587891
2023-02-13,1851.9000244140625,4.086999893188477
2023-02-14,1854.0,4.110000133514404
2023-02-15,1834.199951171875,4.052000045776367
2023-02-16,1842.0,4.165500164031982
2023-02-17,1840.4000244140625,4.113999843597412
2023-02-21,1833.0,4.234499931335449
2023-02-22,1832.0,4.202499866485596
2023-02-23,1818.0,4.072999954223633
2023-02-24,1808.800048828125,3.9549999237060547
2023-02-27,1817.0,4.008999824523926
2023-02-28,1828.9000244140625,4.097499847412109
2023-03-01,1837.699951171875,4.168000221252441
2023-03-02,1833.5,4.084000110626221
2023-03-03,1847.699951171875,4.078000068664551
2023-03-06,1847.9000244140625,4.100500106811523
2023-03-07,1813.9000244140625,3.9865000247955322
2023-03-08,1812.699951171875,4.041500091552734
2023-03-09,1829.300048828125,4.054500102996826
2023-03-10,1862.0,4.045499801635742
2023-03-13,1911.699951171875,4.069499969482422
2023-03-14,1906.199951171875,4.010499954223633
2023-03-15,1926.5999755859375,3.8564999103546143
2023-03-16,1919.0,3.885499954223633
2023-03-17,1969.800048828125,3.9135000705718994
2023-03-20,1979.199951171875,3.9755001068115234
2023-03-21,1938.0,4.018499851226807
2023-03-22,1946.800048828125,4.06850004196167
2023-03-23,1993.800048828125,4.145999908447266
2023-03-24,1982.0999755859375,4.101500034332275
2023-03-27,1952.4000244140625,4.104499816894531
2023-03-28,1972.4000244140625,4.111999988555908
2023-03-29,1966.0999755859375,4.114999771118164
2023-03-30,1980.300048828125,4.0904998779296875
2023-03-31,1969.0,4.104499816894531
2023-04-03,1983.9000244140625,4.059500217437744
2023-04-04,2022.199951171875,3.9835000038146973
2023-04-05,2020.9000244140625,3.997999906539917
2023-04-06,2011.9000244140625,4.026000022888184
2023-04-10,1989.0999755859375,3.9865000247955322
2023-04-11,2004.800048828125,4.024499893188477
2023-04-12,2010.9000244140625,4.084499835968018
2023-04-13,2041.300048828125,4.124000072479248
2023-04-14,2002.199951171875,4.107500076293945
2023-04-17,1994.199951171875,4.065999984741211
2023-04-18,2007.4000244140625,4.0894999504089355
2023-04-19,1995.199951171875,4.072000026702881
2023-04-20,2007.5999755859375,4.021999835968018
2023-04-21,1979.5,3.9800000190734863
2023-04-24,1989.0999755859375,3.953000068664551
2023-04-25,1994.0,3.8459999561309814
2023-04-26,1985.699951171875,3.8499999046325684
2023-04-27,1989.9000244140625,3.864500045776367
2023-04-28,1990.0999755859375,3.869999885559082
2023-05-01,1983.4000244140625,3.9170000553131104
2023-05-02,2014.300048828125,3.8480000495910645
2023-05-03,2028.5999755859375,3.8315000534057617
2023-05-04,2048.0,3.8499999046325684
2023-05-05,2017.4000244140625,3.871500015258789
2023-05-08,2026.300048828125,3.9179999828338623
2023-05-09,2036.199951171875,3.8889999389648438
2023-05-10,2030.5,3.828000068664551
2023-05-11,2014.699951171875,3.697499990463257
2023-05-12,2014.5,3.7165000438690186
2023-05-15,2018.0,3.737499952316284
2023-05-16,1988.4000244140625,3.6545000076293945
2023-05-17,1980.699951171875,3.743000030517578
2023-05-18,1956.5,3.68149995803833
2023-05-19,1978.699951171875,3.7225000858306885
2023-05-22,1974.800048828125,3.6740000247955322
2023-05-23,1972.4000244140625,3.6414999961853027
2023-05-24,1962.800048828125,3.553499937057495
2023-05-25,1943.0999755859375,3.5804998874664307
2023-05-26,1944.0999755859375,3.6735000610351562
2023-05-30,1958.0,3.6579999923706055
2023-05-31,1963.9000244140625,3.63100004196167
2023-06-01,1978.0,3.7065000534057617
2023-06-02,1952.4000244140625,3.7225000858306885
2023-06-05,1958.0,3.762500047683716
2023-06-06,1965.5,3.7669999599456787
2023-06-07,1942.699951171875,3.754499912261963
2023-06-08,1963.5999755859375,3.7964999675750732
2023-06-09,1962.199951171875,3.7890000343322754
2023-06-12,1955.300048828125,3.750499963760376
2023-06-13,1944.5999755859375,3.8285000324249268
2023-06-14,1955.300048828125,3.865999937057495
2023-06-15,1957.800048828125,3.8965001106262207
2023-06-16,1958.4000244140625,3.884500026702881
2023-06-20,1935.5,3.878499984741211
2023-06-21,1933.300048828125,3.9110000133514404
2023-06-22,1912.699951171875,3.8884999752044678
2023-06-23,1919.0999755859375,3.805999994277954
2023-06-26,1923.699951171875,3.7864999771118164
2023-06-27,1914.0,3.7815001010894775
2023-06-28,1912.300048828125,3.7204999923706055
2023-06-29,1909.199951171875,3.677500009536743
2023-06-30,1921.0999755859375,3.740999937057495
2023-07-03,1921.699951171875,3.7790000438690186
2023-07-05,1919.5999755859375,3.753499984741211
2023-07-06,1908.699951171875,3.7200000286102295
2023-07-07,1926.199951171875,3.7669999599456787
2023-07-10,1925.0,3.7715001106262207
2023-07-11,1931.300048828125,3.753499984741211
2023-07-12,1956.199951171875,3.8420000076293945
2023-07-13,1959.199951171875,3.929500102996826
2023-07-14,1960.0999755859375,3.921999931335449
2023-07-17,1952.4000244140625,3.8320000171661377
2023-07-18,1977.199951171875,3.815999984741211
2023-07-19,1977.5,3.799499988555908
2023-07-20,1968.300048828125,3.817500114440918
2023-07-21,1964.300048828125,3.802999973297119
2023-07-24,1960.300048828125,3.8405001163482666
2023-07-25,1962.0999755859375,3.9019999504089355
2023-07-26,1968.9000244140625,3.890500068664551
2023-07-27,1945.4000244140625,3.8635001182556152
2023-07-28,1960.4000244140625,3.9170000553131104
2023-07-31,1970.5,3.994499921798706
2023-08-01,1940.699951171875,3.8935000896453857
2023-08-02,1937.4000244140625,3.827500104904175
2023-08-03,1932.0,3.875999927520752
2023-08-04,1939.5999755859375,3.8450000286102295
2023-08-07,1933.5,3.812999963760376
2023-08-08,1924.0999755859375,3.747999906539917
2023-08-09,1915.4000244140625,3.7674999237060547
2023-08-10,1914.4000244140625,3.750999927520752
2023-08-11,1912.9000244140625,3.7144999504089355
2023-08-14,1910.5999755859375,3.7244999408721924
2023-08-15,1902.5,3.6614999771118164
2023-08-16,1896.0999755859375,3.6514999866485596
2023-08-17,1884.0999755859375,3.685499906539917
2023-08-18,1886.0999755859375,3.6989998817443848
2023-08-21,1893.300048828125,3.7119998931884766
2023-08-22,1896.4000244140625,3.750499963760376
2023-08-23,1918.5,3.803499937057495
2023-08-24,1918.199951171875,3.7674999237060547
2023-08-25,1911.0999755859375,3.759999990463257
2023-08-28,1917.9000244140625,3.753999948501587
2023-08-29,1936.5,3.7929999828338623
2023-08-30,1944.300048828125,3.7850000858306885
2023-08-31,1938.199951171875,3.7725000381469727
2023-09-01,1939.800048828125,3.8125
2023-09-05,1926.199951171875,3.811000108718872
2023-09-06,1918.0999755859375,3.748500108718872
2023-09-07,1917.5,3.7260000705718994
2023-09-08,1918.4000244140625,3.680500030517578
2023-09-11,1923.300048828125,3.7699999809265137
2023-09-12,1911.300048828125,3.752000093460083
2023-09-13,1909.0999755859375,3.75600004196167
2023-09-14,1910.0,3.7825000286102295
2023-09-15,1923.699951171875,3.7634999752044678
2023-09-18,1931.5,3.741499900817871
2023-09-19,1932.0,3.7139999866485596
2023-09-20,1945.5999755859375,3.746500015258789
2023-09-21,1919.199951171875,3.6665000915527344
2023-09-22,1925.4000244140625,3.6654999256134033
2023-09-25,1916.5999755859375,3.6494998931884766
2023-09-26,1900.4000244140625,3.625
2023-09-27,1871.5999755859375,3.627000093460083
2023-09-28,1860.4000244140625,3.694499969482422
2023-09-29,1848.0999755859375,3.7260000705718994
2023-10-02,1830.0,3.631999969482422
2023-10-03,1824.5999755859375,3.615499973297119
2023-10-04,1818.5,3.5840001106262207
2023-10-05,1816.5999755859375,3.546999931335449
2023-10-06,1830.199951171875,3.624500036239624
2023-10-09,1849.5,3.6424999237060547
2023-10-10,1861.0,3.631999969482422
2023-10-11,1872.800048828125,3.614000082015991
2023-10-12,1869.300048828125,3.5940001010894775
2023-10-13,1927.4000244140625,3.5799999237060547
2023-10-16,1921.0999755859375,3.5869998931884766
2023-10-17,1922.699951171875,3.575500011444092
2023-10-18,1955.300048828125,3.5820000171661377
2023-10-19,1968.4000244140625,3.5915000438690186
2023-10-20,1982.5,3.5420000553131104
2023-10-23,1976.300048828125,3.572999954223633
2023-10-24,1975.0,3.609999895095825
2023-10-25,1984.0999755859375,3.572000026702881
2023-10-26,1987.199951171875,3.56850004196167
2023-10-27,1988.5999755859375,3.634000062942505
2023-10-30,1996.199951171875,3.6494998931884766
2023-10-31,1985.199951171875,3.6414999961853027
2023-11-01,1978.800048828125,3.6449999809265137
2023-11-02,1985.5999755859375,3.6670000553131104
2023-11-03,1991.5,3.674499988555908
2023-11-06,1981.5999755859375,3.7095000743865967
2023-11-07,1966.800048828125,3.6700000762939453
2023-11-08,1951.5,3.628000020980835
2023-11-09,1964.199951171875,3.634999990463257
2023-11-10,1932.5999755859375,3.5834999084472656
2023-11-13,1945.5,3.6624999046325684
2023-11-14,1961.800048828125,3.682499885559082
2023-11-15,1960.0999755859375,3.7174999713897705
2023-11-16,1983.9000244140625,3.7044999599456787
2023-11-17,1981.5999755859375,3.737499952316284
2023-11-20,1977.699951171875,3.8125
2023-11-21,1999.300048828125,3.814500093460083
2023-11-22,1991.4000244140625,3.7664999961853027
2023-11-23,,3.7790000438690186
2023-11-24,2002.199951171875,3.7964999675750732
2023-11-27,2011.800048828125,3.762500047683716
2023-11-28,2039.699951171875,3.8010001182556152
2023-11-29,2047.0999755859375,3.7860000133514404
2023-11-30,2038.0999755859375,3.8289999961853027
2023-12-01,2071.0,3.9089999198913574
2023-12-04,2024.0999755859375,3.820499897003174
2023-12-05,2018.5,3.7725000381469727
2023-12-06,2030.5,3.7165000438690186
2023-12-07,2029.9000244140625,3.7844998836517334
2023-12-08,1998.300048828125,3.819999933242798
2023-12-11,1978.0,3.7799999713897705
2023-12-12,1977.800048828125,3.7860000133514404
2023-12-13,1982.300048828125,3.7860000133514404
2023-12-14,2030.199951171875,3.8884999752044678
2023-12-15,2021.0999755859375,3.884999990463257
2023-12-18,2026.300048828125,3.8480000495910645
2023-12-19,2038.4000244140625,3.8959999084472656
2023-12-20,2034.5,3.9014999866485596
2023-12-21,2039.0999755859375,3.9084999561309814
2023-12-22,2057.10009765625,3.8954999446868896
2023-12-26,2058.199951171875,3.8954999446868896
2023-12-27,2081.89990234375,3.94350004196167
2023-12-28,2073.89990234375,3.9130001068115234
2023-12-29,2062.39990234375,3.880500078201294
2024-01-02,2064.39990234375,3.86899995803833
2024-01-03,2034.199951171875,3.8475000858306885
2024-01-04,2042.300048828125,3.8310000896453857
2024-01-05,2042.4000244140625,3.7945001125335693
2024-01-08,2026.5999755859375,3.799499988555908
2024-01-09,2026.4000244140625,3.748500108718872
2024-01-10,2021.699951171875,3.7809998989105225
2024-01-11,2014.300048828125,3.7764999866485596
2024-01-12,2046.699951171875,3.740000009536743
2024-01-16,2026.0,3.7664999961853027
2024-01-17,2002.5999755859375,3.7325000762939453
2024-01-18,2018.5999755859375,3.744999885559082
2024-01-19,2026.5,3.7869999408721924
2024-01-22,2019.800048828125,3.7639999389648438
2024-01-23,2023.699951171875,3.7904999256134033
2024-01-24,2013.9000244140625,3.882499933242798
2024-01-25,2016.9000244140625,3.865499973297119
2024-01-26,2016.800048828125,3.8505001068115234
2024-01-29,2025.199951171875,3.872999906539917
2024-01-30,2031.5,3.9065001010894775
2024-01-31,2048.39990234375,3.9024999141693115
2024-02-01,2053.0,3.8524999618530273
2024-02-02,2036.0999755859375,3.821500062942505
2024-02-05,2025.699951171875,3.7720000743865967
2024-02-06,2034.5,3.7825000286102295
2024-02-07,2035.199951171875,3.737499952316284
2024-02-08,2032.199951171875,3.7054998874664307
2024-02-09,2023.300048828125,3.686000108718872
2024-02-12,2018.199951171875,3.7284998893737793
2024-02-13,1992.9000244140625,3.7139999866485596
2024-02-14,1990.300048828125,3.700500011444092
2024-02-15,2002.0999755859375,3.756500005722046
2024-02-16,2011.5,3.8380000591278076
2024-02-20,2027.5,3.866499900817871
2024-02-21,2022.300048828125,3.874500036239624
2024-02-22,2019.699951171875,3.8975000381469727
2024-02-23,2038.5999755859375,3.881999969482422
2024-02-26,2028.5,3.8239998817443848
2024-02-27,2034.0,3.8310000896453857
2024-02-28,2033.0,3.827500104904175
2024-02-29,2045.699951171875,3.8345000743865967
2024-03-01,2086.89990234375,3.8550000190734863
2024-03-04,2117.699951171875,3.8519999980926514
2024-03-05,2133.5,3.8440001010894775
2024-03-06,2150.300048828125,3.870500087738037
2024-03-07,2158.0,3.9195001125335693
2024-03-08,2178.60009765625,3.884999990463257
2024-03-11,2182.5,3.922499895095825
2024-03-12,2160.39990234375,3.924999952316284
2024-03-13,2175.39990234375,4.052499771118164
2024-03-14,2163.0,4.0370001792907715
2024-03-15,2157.300048828125,4.112500190734863
2024-03-18,2160.699951171875,4.114500045776367
2024-03-19,2156.300048828125,4.058499813079834
2024-03-20,2157.89990234375,4.03849983215332
2024-03-21,2182.39990234375,4.046500205993652
2024-03-22,2158.10009765625,3.996000051498413
2024-03-25,2174.800048828125,4.006999969482422
2024-03-26,2175.60009765625,3.996000051498413
2024-03-27,2190.60009765625,3.992500066757202
2024-03-28,2217.39990234375,4.003499984741211
2024-04-01,2236.5,4.046000003814697
2024-04-02,2261.0,4.070000171661377
2024-04-03,2294.39990234375,4.192999839782715
2024-04-04,2288.800048828125,4.246500015258789
2024-04-05,2325.699951171875,4.239500045776367
2024-04-08,2331.699951171875,4.2769999504089355
2024-04-09,2343.5,4.285999774932861
2024-04-10,2329.60009765625,4.2820000648498535
2024-04-11,2354.800048828125,4.251999855041504
2024-04-12,2356.199951171875,4.257500171661377
2024-04-15,2365.800048828125,4.379000186920166
2024-04-16,2390.800048828125,4.305500030517578
2024-04-17,2371.699951171875,4.34250020980835
2024-04-18,2382.300048828125,4.440499782562256
2024-04-19,2398.39990234375,4.501999855041504
2024-04-22,2332.199951171875,4.500500202178955
2024-04-23,2327.699951171875,4.490499973297119
2024-04-24,2324.5,4.4670000076293945
2024-04-25,2329.800048828125,4.570499897003174
2024-04-26,2334.800048828125,4.568999767303467
2024-04-29,2345.39990234375,4.658999919891357
2024-04-30,2291.39990234375,4.564499855041504
2024-05-01,2299.89990234375,4.552499771118164
2024-05-02,2299.199951171875,4.49399995803833
2024-05-03,2299.0,4.573500156402588
2024-05-06,2321.60009765625,4.634500026702881
2024-05-07,2315.199951171875,4.625500202178955
2024-05-08,2313.60009765625,4.561999797821045
2024-05-09,2332.10009765625,4.607500076293945
2024-05-10,2367.300048828125,4.69350004196167
2024-05-13,2336.10009765625,4.804500102996826
2024-05-14,2353.39990234375,4.953499794006348
2024-05-15,2388.699951171875,4.9695000648498535
2024-05-16,2380.0,4.892000198364258
2024-05-17,2412.199951171875,5.057000160217285
2024-05-20,2433.89990234375,5.087500095367432
2024-05-21,2421.699951171875,5.11899995803833
2024-05-22,2389.199951171875,4.867499828338623
2024-05-23,2335.0,4.816500186920166
2024-05-24,2332.5,4.778500080108643
2024-05-28,2355.199951171875,4.875500202178955
2024-05-29,2340.300048828125,4.805500030517578
2024-05-30,2342.89990234375,4.671999931335449
2024-05-31,2322.89990234375,4.610000133514404
2024-06-03,2346.60009765625,4.677000045776367
2024-06-04,2325.5,4.547999858856201
2024-06-05,2354.10009765625,4.619500160217285
2024-06-06,2370.300048828125,4.690999984741211
2024-06-07,2305.199951171875,4.494500160217285
2024-06-10,2307.699951171875,4.55649995803833
2024-06-11,2307.5,4.5229997634887695
2024-06-12,2336.0,4.581500053405762
2024-06-13,2300.199951171875,4.507500171661377
2024-06-14,2331.39990234375,4.551000118255615
2024-06-17,2312.39990234375,4.521500110626221
2024-06-18,2330.39990234375,4.561999797821045
2024-06-20,2353.800048828125,4.618000030517578
2024-06-21,2316.39990234375,4.49399995803833
2024-06-24,2330.0,4.5269999504089355
2024-06-25,2316.60009765625,4.38100004196167
2024-06-26,2299.199951171875,4.367499828338623
2024-06-27,2324.5,4.328499794006348
2024-06-28,2327.699951171875,4.390500068664551
2024-07-01,2327.60009765625,4.426499843597412
2024-07-02,2323.0,4.429500102996826
2024-07-03,2359.800048828125,4.540999889373779
2024-07-05,2388.5,4.6585001945495605
2024-07-08,2355.199951171875,4.622000217437744
2024-07-09,2360.10009765625,4.578000068664551
2024-07-10,2372.199951171875,4.607500076293945
2024-07-11,2415.0,4.508500099182129
2024-07-12,2414.0,4.598499774932861
2024-07-15,2422.89990234375,4.5289998054504395
2024-07-16,2462.39990234375,4.443999767303467
2024-07-17,2454.800048828125,4.39900016784668
2024-07-18,2451.800048828125,4.265999794006348
2024-07-19,2395.5,4.218999862670898
2024-07-22,2392.0,4.180500030517578
2024-07-23,2404.60009765625,4.145999908447266
2024-07-24,2413.300048828125,4.098999977111816
2024-07-25,2351.89990234375,4.112500190734863
2024-07-26,2380.0,4.104499816894531
2024-07-29,2377.300048828125,4.061999797821045
2024-07-30,2405.0,4.063000202178955
2024-07-31,2426.5,4.159999847412109
2024-08-01,2435.0,4.066500186920166
2024-08-02,2425.699951171875,4.084000110626221
2024-08-05,2401.699951171875,3.9839999675750732
2024-08-06,2389.10009765625,4.011499881744385
2024-08-07,2390.5,3.9375
2024-08-08,2422.199951171875,3.944999933242798
2024-08-09,2432.10009765625,3.9800000190734863
2024-08-12,2462.39990234375,4.054999828338623
2024-08-13,2466.699951171875,4.035999774932861
2024-08-14,2439.39990234375,4.025000095367432
2024-08-15,2453.10009765625,4.138999938964844
2024-08-16,2498.60009765625,4.127500057220459
2024-08-19,2501.800048828125,4.166500091552734
2024-08-20,2511.300048828125,4.149499893188477
2024-08-21,2508.39990234375,4.18149995803833
2024-08-22,2478.89990234375,4.140999794006348
2024-08-23,2508.39990234375,4.194499969482422
2024-08-26,2517.699951171875,4.21150016784668
2024-08-27,2516.0,4.230500221252441
2024-08-28,2501.0,4.144999980926514
2024-08-29,2525.699951171875,4.147500038146973
2024-08-30,2493.800048828125,4.144999980926514
2024-09-03,2489.89990234375,4.0320000648498535
2024-09-04,2493.39990234375,4.019499778747559
2024-09-05,2511.39990234375,4.077499866485596
2024-09-06,2493.5,4.014500141143799
2024-09-09,2501.800048828125,4.084499835968018
2024-09-10,2512.300048828125,4.040500164031982
2024-09-11,2512.10009765625,4.083000183105469
2024-09-12,2551.199951171875,4.132999897003174
2024-09-13,2581.300048828125,4.175000190734863
2024-09-16,2580.39990234375,4.2129998207092285
2024-09-17,2564.300048828125,4.213500022888184
2024-09-18,2570.699951171875,4.23799991607666
2024-09-19,2588.0,4.285999774932861
2024-09-20,2619.89990234375,4.281499862670898
2024-09-23,2626.5,4.289000034332275
2024-09-24,2651.199951171875,4.429500102996826
2024-09-25,2659.199951171875,4.427999973297119
2024-09-26,2669.89990234375,4.580999851226807
2024-09-27,2644.300048828125,4.540999889373779
2024-09-30,2636.10009765625,4.495999813079834
2024-10-01,2667.300048828125,4.5355000495910645
